iso,year,tree_loss_ha,gfw_gross_emissions_co2e_all_gases__Mg
MDG,2015,301788.6583,151689472.3
MEX,2015,197650.8808,84334522.98
MKD,2015,784.3280615,357745.6484
MLI,2015,204.1535159,72268.84328
MMR,2015,293305.1696,157410823.9
MNE,2015,180.9633995,100752.7869
MNG,2015,7145.278874,957806.04
MOZ,2015,181386.8424,65839119.39
MSR,2015,0.147481392,93.31845917
MTQ,2015,31.572052,14082.79118
MWI,2015,10785.17999,4704967.71
MYS,2015,454345.0341,257108317.9
MYT,2015,18.08987841,8276.018842
NAM,2015,0.220395596,139.0353178
NCL,2015,486.1010029,208097.1659
NGA,2015,40927.54611,22826885.45
NIC,2015,35523.97517,19539742.84
NLD,2015,894.1996832,402898.8755
NOR,2015,36638.88559,9667851.244
NPL,2015,579.3662048,291554.6912
NZL,2015,64003.26988,42480724.8
PAK,2015,2.41608826,1041.495379
PAN,2015,10553.67686,5927109.775
PER,2015,166499.9409,104273496.8
PHL,2015,65895.64634,38129502.16
PNG,2015,180806.5671,132030212.1
POL,2015,42742.66673,16665348.45
PRI,2015,722.2241255,324336.5879
PRK,2015,10852.58417,3918566.886
PRT,2015,46097.02544,16259101.23
PRY,2015,279375.4363,63988869.47
PSE,2015,0.130280411,34.39322149
REU,2015,8.562228997,2693.763168
ROU,2015,10906.34985,5444925.611
RUS,2015,2332111.358,446239158.7
RWA,2015,2216.721228,1571361.436
SDN,2015,8.055737398,2401.850887
SEN,2015,293.4962398,96988.45377
SGP,2015,154.9748025,58401.43092
SLB,2015,14970.04616,11599521.3
SLE,2015,232761.3536,106664748.6
SLV,2015,2388.834197,1045791.059
SMR,2015,0.167272796,49.77582999
SOM,2015,65.91837288,12577.87703
SRB,2015,2815.440175,1381470.847
SSD,2015,2459.852673,907452.0009
SUR,2015,11921.19553,8846098.222
SVK,2015,5282.688761,2709642.438
SVN,2015,1024.527525,577238.9149
SWE,2015,216031.2398,56470761.51
SWZ,2015,3215.781354,1633142.693
SYR,2015,2393.171169,603240.9129
TCA,2015,21.25021906,6327.155402
TCD,2015,2591.368461,767278.2348
TGO,2015,940.2958102,460256.7662
THA,2015,120807.656,69605444.6
TLS,2015,862.9100053,422216.3265
TTO,2015,668.193641,375508.0176
TUN,2015,1880.022717,614831.3273
TUR,2015,27735.28448,8561382.909
TWN,2015,942.6410426,440882.4847
TZA,2015,111961.2955,38513996.73
UGA,2015,54021.49584,23162133.11
UKR,2015,48913.806,19555547.15
URY,2015,17547.92121,24657346.67
USA,2015,2289649.128,787065858
VCT,2015,1.723567254,965.4502044
VEN,2015,61435.84378,28614748.07
VIR,2015,0.292475154,140.6357415
VNM,2015,217883.2096,145809548.1
VUT,2015,3476.160228,1925380.39
XAD,2015,5.275077679,2778.751442
XKO,2015,470.7798667,248802.2001
XNC,2015,15.28249083,4715.751298
ZAF,2015,70156.99448,47420082.92
ZMB,2015,87590.81871,31927632.47
ZWE,2015,12261.73876,5963770.543
AGO,2016,229710.4874,80294270.83
ALA,2016,672.6592338,211109.7127
ALB,2016,928.4496223,329080.3774
AND,2016,0.627510829,322.2978813
ARG,2016,230189.4211,60819232.44
ARM,2016,30.04757964,12038.75506
ATG,2016,14.42539974,4001.6247
AUS,2016,430902.9031,126908103.5
AUT,2016,17210.29319,9299069.773
AZE,2016,25.47520987,9923.031826
BDI,2016,1575.87445,741358.348
BEL,2016,4512.342534,2481620.76
BEN,2016,2015.977818,1066055.58
BFA,2016,0,1436.314002
BGD,2016,21196.22802,11658598.38
BGR,2016,7394.538858,3518593.998
BHS,2016,3136.084655,886235.6435
BIH,2016,2307.979526,1267812.681
BLR,2016,90486.83569,33321580.42
BLZ,2016,20510.70581,10335426.04
BOL,2016,470600.8214,211644290.1
BRA,2016,5378844.035,3270385815
BRB,2016,14.31625899,4821.236456
BRN,2016,2572.584128,1688672.891
BTN,2016,1962.952323,1112642.394
BWA,2016,0.727647686,211.4020427
CAF,2016,51151.99412,28210327.27
CAN,2016,2084425.675,873238394.4
CHE,2016,1678.990099,931910.4273
CHL,2016,113904.3938,48505049.04
CHN,2016,718689.1052,329105008.7
CIV,2016,221099.8113,117071986.4
CMR,2016,116619.23,70944204.97
COD,2016,1381278.349,886189296.5
COG,2016,114303.4895,73981241.16
COL,2016,290956.3058,166959492.7
COM,2016,124.3647881,58651.34145
CRI,2016,13791.39424,7609181.067
CUB,2016,74052.69806,40122033.46
CUW,2016,2.40785431,1204.383039
CYM,2016,70.06050036,19963.6053
CYP,2016,568.9153941,129040.7847
CZE,2016,22808.49165,12099489.36
DEU,2016,26877.0592,14264564.37
DMA,2016,7.123976756,3895.056235
DNK,2016,4656.34052,1617534.01
DOM,2016,24907.40484,11756088.24
DZA,2016,8011.483779,2676800.848
ECU,2016,44042.95668,29280419.51
EGY,2016,36.72802966,8370.103503
ERI,2016,0,15.88702898
ESP,2016,107562.3649,43051561.63
EST,2016,36334.86698,11394006.81
ETH,2016,19581.64311,8622966.281
FIN,2016,240428.3853,52339832.62
FJI,2016,8372.994077,4852007.478
FRA,2016,60768.46951,29974569.39
GAB,2016,32150.61792,20829072.36
GBR,2016,28808.24699,12882031.09
GEO,2016,523.4219911,222583.1003
GHA,2016,119244.5618,66198354.83
GIN,2016,216012.2655,93317351.46
GLP,2016,70.02423404,26994.22517
GMB,2016,5.170541242,1816.152279
GNB,2016,16120.14553,6575337.467
GNQ,2016,9544.934007,6175991.619
GRC,2016,6034.199903,1342201.084
GRD,2016,59.44976266,32651.21953
GTM,2016,178396.804,87575442.81
GUF,2016,6127.211342,4458833.711
GUY,2016,26512.13671,16515122.52
HKG,2016,43.04229534,17308.57464
HND,2016,188442.8673,89741090.1
HRV,2016,5372.963121,2541178.415
HTI,2016,17267.08006,8923300.264
HUN,2016,14020.675,5573434.784
IDN,2016,2422071.537,1783434183
IMN,2016,17.57841298,6645.106439
IND,2016,175362.3446,90915976.7
IRL,2016,9388.156921,4555836.247
IRN,2016,2.407965007,617.0166473
IRQ,2016,0.491736271,131.1556828
ISR,2016,64.87129809,19017.60017
ITA,2016,24721.59098,8448023.579
JAM,2016,1991.389667,1120002.995
JPN,2016,54993.73162,27076319.98
KAZ,2016,1288.550612,489101.8233
KEN,2016,19048.30696,10445711.92
KGZ,2016,11.52477709,4113.510603
KHM,2016,182417.9536,105463899
KNA,2016,8.388895962,4874.281672
KOR,2016,22537.65417,8505584.359
LAO,2016,388035.2544,196517680.8
LBN,2016,266.2743406,80960.58299
LBR,2016,168585.9701,96178101.78
LBY,2016,0.519489631,128.9297542
LCA,2016,107.1703849,59865.85153
LIE,2016,5.163633093,3443.385165
LKA,2016,17490.12522,6437103.646
LSO,2016,15.3432299,4371.275474
LTU,2016,25531.68712,8932910.942
LUX,2016,520.6800895,311428.6174
LVA,2016,44945.46223,15170802.43
MAR,2016,2041.202567,670955.266
MDA,2016,833.480387,277525.0011
MDG,2016,383655.625,199683227.4
MEX,2016,274182.5821,121540156.8
MKD,2016,1496.476601,689588.7227
MLI,2016,204.828311,72323.68873
MMR,2016,362552.3886,197630861.2
MNE,2016,1119.526833,625041.2312
MNG,2016,4142.11333,702633.0464
MOZ,2016,250552.8122,91447849.22
MSR,2016,6.268593425,3070.343985
MTQ,2016,26.05926788,11665.52783
MWI,2016,13509.33156,5707389.269
MYS,2016,565249.1818,312620897.7
MYT,2016,83.46931421,39502.0744
NAM,2016,1.320688188,348.6961236
NCL,2016,1323.908593,611921.6859
NER,2016,0,3.189070369
NGA,2016,72189.38697,40531913.67
NIC,2016,142443.7488,79206065.13
NLD,2016,1406.638251,636906.5025
NOR,2016,60081.68603,16072233.81
NPL,2016,998.5134169,490083.9269
NZL,2016,80358.60654,52556182.48
PAN,2016,17316.70324,9864351.912
PER,2016,230961.6289,144631009.4
PHL,2016,129109.7071,75413661.22
PNG,2016,177925.927,123215799
POL,2016,86510.33713,34621588.22
PRI,2016,599.274683,294086.4834
PRK,2016,11509.25396,4773945.386
PRT,2016,94646.72429,31323723.06
PRY,2016,319823.3132,79254774.8
PSE,2016,0,6.137712208
REU,2016,7.404617179,3334.341609
ROU,2016,23045.15408,11949922.39
RUS,2016,5051685.723,831774859
RWA,2016,2777.671918,1997884.921
SDN,2016,26.67710691,7483.748045
SEN,2016,254.5573539,90492.55817
SGP,2016,154.359628,60230.97759
SLB,2016,17992.75599,13882607.74
SLE,2016,177686.7568,81272271.66
SLV,2016,5743.541114,2920838.146
SOM,2016,86.37904766,17919.82003
SRB,2016,4676.280416,2376547.117
SSD,2016,4067.781885,1665744.757
SUR,2016,16877.59638,12356238.24
SVK,2016,16942.84433,9056003.979
SVN,2016,5394.618919,3134286.067
SWE,2016,310348.3257,82006892.67
SWZ,2016,4801.902607,2336157.011
SXM,2016,0.29296523,107.0572355
SYR,2016,1812.673701,431164.3962
TCA,2016,18.88706691,6363.865723
TCD,2016,3165.963229,938762.9933
TGO,2016,3463.788823,1787245.477
THA,2016,171638.6155,98708982.37
TKM,2016,0.059443912,0
TLS,2016,1296.46727,633097.9842
TTO,2016,1351.196137,750842.3371
TUN,2016,1454.956106,505416.275
TUR,2016,25633.04773,7752672.261
TWN,2016,3322.02311,1540180.604
TZA,2016,152854.2293,53489706.8
UGA,2016,67486.04452,29680511.2
UKR,2016,106760.5108,41459406.43
URY,2016,23688.34861,41195555.36
USA,2016,2264066.75,961708715.8
VCT,2016,16.03810072,8657.727914
VEN,2016,207335.8249,110260873.2
VGB,2016,2.850242975,1358.24994
VIR,2016,8.64897168,3317.982748
VNM,2016,353446.0207,246639359.5
VUT,2016,1340.674312,733672.3698
XAD,2016,8.644499366,2966.789138
XKO,2016,912.2313166,499650.3188
XNC,2016,21.97465567,6821.113626
ZAF,2016,73546.06795,51954099.03
ZMB,2016,141637.1995,51561705.92
ZWE,2016,10955.48063,4980465.731
AGO,2017,280456.3211,95336189.99
AIA,2017,1.170810984,390.6459427
ALA,2017,735.1438004,239150.4379
ALB,2017,1689.025033,443957.0154
AND,2017,3.422160395,2120.360402
ARG,2017,233919.6778,64162308.54
ARM,2017,41.74731802,11046.8442
ATG,2017,71.8984098,21873.77488
AUS,2017,236876.4576,90160976.63
AUT,2017,18405.68973,9992363.072
AZE,2017,80.10105221,39738.09058
BDI,2017,1775.192777,829725.7405
BEL,2017,4137.322686,2275691.333
BEN,2017,2238.446401,1050377.479
BFA,2017,0,2292.576869
BGD,2017,28376.54723,15888417.02
BGR,2017,7687.856635,3453969.439
BHS,2017,3703.936227,1594154.77
BIH,2017,1339.314768,657293.8425
BLM,2017,0.073301768,27.84199249
BLR,2017,78767.08866,29546037.81
BLZ,2017,16366.2743,7986006.479
BOL,2017,463194.4714,216718629.7
BRA,2017,4519833.171,2662921170
BRB,2017,15.81409675,6069.924476
BRN,2017,944.7101789,651985.4795
BTN,2017,1972.244379,1105794.158
BWA,2017,1.157179653,313.5616683
CAF,2017,63910.17759,30543888.8
CAN,2017,2559736.04,1093084531
CHE,2017,2542.414851,1427730.622
CHL,2017,214837.4809,81782393.78
CHN,2017,644239.3396,289215077.5
CIV,2017,357273.0222,194540827.6
CMR,2017,187281.052,109150092
COD,2017,1467956.658,930789898.4
COG,2017,63874.77359,38799982.47
COL,2017,424870.2839,239548764
COM,2017,307.943215,147491.4393
CRI,2017,22095.55522,12330436.52
CUB,2017,76813.80059,41882492.47
CUW,2017,0.827410256,236.4963735
CYM,2017,73.62158437,20495.44042
CYP,2017,437.2696528,121456.7217
CZE,2017,26511.92283,14419747.21
DEU,2017,33000.27868,17518671.99
DMA,2017,23291.20987,13617006.14
DNK,2017,4360.353966,1540695.153
DOM,2017,27062.92509,12998296.01
DZA,2017,45978.5551,14974114.44
ECU,2017,71107.7558,49132811.31
EGY,2017,58.43038359,13255.64684
ERI,2017,0,178.4932847
ESP,2017,98458.97696,36013471.71
EST,2017,38856.65723,12394604.39
ETH,2017,35403.50583,17209824.51
FIN,2017,336198.6682,74290703.85
FJI,2017,3091.618999,1762010.126
FRA,2017,69249.04325,34374726.74
GAB,2017,38643.85552,24939175.94
GBR,2017,23041.72585,10566642.86
GEO,2017,207.8981654,87022.89967
GHA,2017,115285.965,67132894.88
GIN,2017,231588.0209,104346333.1
GLP,2017,60.45295036,26690.93453
GMB,2017,8.093337744,3301.922381
GNB,2017,16436.50458,6832700.179
GNQ,2017,11937.94593,7893627.077
GRC,2017,8906.940785,1853659.757
GRD,2017,28.15271755,14308.34229
GTM,2017,79731.60582,39205006.75
GUF,2017,4144.336965,3065857.209
GUY,2017,19433.66403,12892884.77
HKG,2017,91.72549676,34089.52645
HND,2017,113473.7329,56097345.83
HRV,2017,5846.534456,2680415.489
HTI,2017,5498.831192,2616936.22
HUN,2017,14108.81691,5707464.394
IDN,2017,1300719.376,821748444.5
IMN,2017,18.11718344,6782.394903
IND,2017,189420.9659,99699014.53
IRL,2017,6128.753456,2980602.38
IRN,2017,109.9140751,29588.28736
IRQ,2017,0.983445182,239.7595741
ISR,2017,99.54904099,22815.43072
ITA,2017,34095.34985,10442162.21
JAM,2017,2200.054601,1146323.904
JEY,2017,1.468310967,502.6844661
JOR,2017,0.980525455,115.9260244
JPN,2017,47612.4598,23918953.68
KAZ,2017,975.1769846,360340.6686
KEN,2017,22163.38815,12553132.49
KGZ,2017,55.75207341,20486.72244
KHM,2017,118333.2675,68581452.07
KNA,2017,3.678442645,1553.726971
KOR,2017,20758.71222,7958507.705
LAO,2017,349136.6257,175197151
LBN,2017,288.2091885,86539.01003
LBR,2017,203292.0351,118141668.9
LBY,2017,10.45294938,2364.255235
LCA,2017,83.5570397,44412.42815
LIE,2017,4.057775238,2719.925822
LKA,2017,13066.09839,5354652.301
LSO,2017,7.805554621,2255.09805
LTU,2017,25803.69264,9260616.946
LUX,2017,412.6665366,245623.514
LVA,2017,47085.22204,16230463
MAC,2017,3.998465319,0
MAF,2017,4.174208933,1183.481058
MAR,2017,2366.567119,768035.4893
MDA,2017,1092.37954,366834.034
MDG,2017,510356.8561,258852540
MEX,2017,298787.5381,132912196.1
MKD,2017,1144.614197,497032.8302
MLI,2017,331.9850058,119802.7528
MLT,2017,0.125192663,33.5812292
MMR,2017,341844.6955,185772024
MNE,2017,1268.97162,387944.3579
MNG,2017,25238.39889,3023805.12
MOZ,2017,359011.1368,130516204.3
MSR,2017,0.147514837,96.31814304
MTQ,2017,115.6933339,51438.03691
MWI,2017,15307.69408,6353287.403
MYS,2017,483416.1086,257495049.7
MYT,2017,44.36385522,22494.24751
NAM,2017,1.833584392,919.1071961
NCL,2017,1159.780569,549768.0582
NGA,2017,171045.4466,98484888.2
NIC,2017,211681.2541,115973065.4
NLD,2017,1333.202916,604579.1853
NOR,2017,57916.60368,15715950.83
NPL,2017,2394.083932,1401221.311
NZL,2017,74883.5155,51393787.22
PAK,2017,190.2467412,53720.82981
PAN,2017,30878.79188,17329139.13
PER,2017,303280.5197,185144652.9
PHL,2017,114280.5978,68024429.19
PNG,2017,117509.2545,88516310.58
POL,2017,96251.7538,39151690.1
PRI,2017,56205.35066,33989072.35
PRK,2017,8522.738368,3580946.125
PRT,2017,173894.8079,41220205.42
PRY,2017,360058.4073,102354500.9
PSE,2017,1.702968781,399.5758534
ROU,2017,19187.03312,9984237.564
RUS,2017,5288940.641,990188641.2
RWA,2017,2728.818306,1954225.327
SDN,2017,74.64733217,20537.42668
SEN,2017,391.7954827,143463.9976
SGP,2017,262.6503472,109538.004
SLB,2017,19761.3858,15551650.77
SLE,2017,232752.748,112033476
SLV,2017,4745.634265,2292844.264
SMR,2017,0.055721525,12.54099655
SOM,2017,304.8967333,64457.69817
SRB,2017,3570.642009,1761684.46
SSD,2017,6856.227015,2873109.671
SUR,2017,18018.47528,14050162.43
SVK,2017,14213.00815,7668908.257
SVN,2017,4891.962533,2880510.16
SWE,2017,331217.2251,89257351.3
SWZ,2017,6376.503672,2903372.966
SXM,2017,4.540947524,1393.174228
SYR,2017,2146.569604,554295.0053
TCA,2017,32.83492385,9759.704724
TCD,2017,6765.138654,2012219.911
TGO,2017,7186.209751,3941974.047
THA,2017,196456.5063,117399249.9
TJK,2017,0.121153872,44.68678211
TKM,2017,0.061047255,15.10041337
TLS,2017,1713.243284,867202.9088
TTO,2017,739.1110298,425164.5473
TUN,2017,8525.836503,2566635.478
TUR,2017,33901.12336,10174214.45
TWN,2017,2584.120536,1218296.576
TZA,2017,194875.8611,68595190.07
UGA,2017,116902.4545,51130232.02
UKR,2017,85860.91492,34947812.01
URY,2017,21859.3474,45386504.84
USA,2017,2311358.03,1050403655
UZB,2017,1.694133047,556.6348428
VCT,2017,30.79835,18018.56231
VEN,2017,166982.302,81916339
VGB,2017,229.3625617,96616.44022
VIR,2017,1126.425149,587831.6719
VNM,2017,286940.2922,209398246.5
VUT,2017,436.0919411,250504.0029
XAD,2017,1.334820453,430.3955988
XCA,2017,6.909046848,20.42788698
XKO,2017,626.36211,343449.5881
XNC,2017,27.65782827,8359.5527
ZAF,2017,94055.92503,60087215.82
ZMB,2017,162681.4736,57966458.57
ZWE,2017,25978.30455,12496960.7
ABW,2018,0.300630886,153.4893946
AFG,2018,25.70584525,5349.047967
AGO,2018,242552.4974,88020483.08
AIA,2018,0.219474815,84.02995717
ALA,2018,619.7066888,212570.9186
ALB,2018,2048.769228,726791.6355
AND,2018,14.88821363,9397.744101
ARG,2018,172958.0946,45488687.22
ARM,2018,5.902521853,1988.66632
ATG,2018,162.814606,56780.716
AUS,2018,250750.6987,79668512.03
AUT,2018,26310.09294,14957035.58
AZE,2018,75.32863976,38576.41256
BDI,2018,2874.575195,1482144.437
BEL,2018,4630.608123,2598598.548
BEN,2018,1825.970808,874567.8361
BES,2018,0.440779272,166.2774809
BFA,2018,0,1078.142321
BGD,2018,19342.87285,10763896.12
BGR,2018,9753.980071,4707327.633
BHS,2018,913.7490764,362363.4727
BIH,2018,2673.670805,1467071.83
BLR,2018,87446.57021,33366403.96
BLZ,2018,11163.66632,5301556.531
BOL,2018,301855.8181,137319075.1
BRA,2018,2948462.08,1852394340
BRB,2018,22.63424415,8467.311657
BRN,2018,806.6344308,526272.3017
BTN,2018,1240.06449,737867.0797
BWA,2018,2.624943873,679.4765629
CAF,2018,40912.99304,18667121.66
CAN,2018,2142937.381,880124865.1
CHE,2018,3134.386775,1839962.16
CHL,2018,76897.64,34728312.63
CHN,2018,569452.9736,258748183.1
CIV,2018,324739.8778,181514844.3
CMR,2018,120813.9643,74179549.2
COD,2018,1373807.412,881534996.9
COG,2018,62697.90587,38885788.08
COL,2018,352434.0103,204733454.5
COM,2018,218.1590353,110592.8904
CPV,2018,10.8567903,0
CRI,2018,12337.85887,7000939.681
CUB,2018,14955.10307,6891611.391
CUW,2018,0.752223887,265.4630393
CYM,2018,42.38853785,13757.56603
CYP,2018,32.45037143,7019.20862
CZE,2018,39206.38918,21685440.35
DEU,2018,52237.22546,30020914.66
DMA,2018,778.5652048,459722.3002
DNK,2018,3161.625253,1137547.511
DOM,2018,13970.42863,6538334.572
DZA,2018,5763.909736,1998611.954
ECU,2018,38709.38273,26786353.65
EGY,2018,62.7381515,14428.9828
ESP,2018,119649.0023,52109364.57
EST,2018,40038.15893,12969407
ETH,2018,18894.24322,9315867.965
FIN,2018,269954.7992,61143190.05
FJI,2018,1366.935363,762242.3588
FRA,2018,69201.43579,35830635.51
GAB,2018,26788.05632,17214181.05
GBR,2018,26251.4669,12102312.89
GEO,2018,300.04916,132998.5186
GGY,2018,0.100725244,36.07841256
GHA,2018,151445.5949,89796432.07
GIN,2018,182895.3566,81299639
GLP,2018,100.8985828,46370.00755
GMB,2018,6.145941941,1660.073974
GNB,2018,14394.17076,6136567.361
GNQ,2018,7823.437087,5093973.717
GRC,2018,7122.192618,1809906.308
GRD,2018,109.8081576,65253.65916
GTM,2018,71160.90214,35494555.1
GUF,2018,3738.711204,2829364.883
GUY,2018,11760.82238,7597221.357
HKG,2018,156.1794881,52903.29852
HND,2018,76254.10504,39296689.35
HRV,2018,8285.340238,4236778.313
HTI,2018,4131.551805,1957791.545
HUN,2018,13798.78104,5663074.832
IDN,2018,1218732.516,756987918.8
IMN,2018,11.83651862,4397.66173
IND,2018,132232.993,67761682.78
IRL,2018,8380.343071,4198834.414
IRN,2018,67.98958789,15039.42657
ISR,2018,39.65515358,11093.90119
ITA,2018,38843.51052,14026796.78
JAM,2018,2232.636115,1201983.542
JEY,2018,0.050615393,33.83247103
JPN,2018,50506.94951,25559122.7
KAZ,2018,1138.887815,404782.9711
KEN,2018,15908.41524,8251595.51
KGZ,2018,17.37103547,1920.285766
KHM,2018,113205.2283,64458534.69
KNA,2018,4.854615695,2560.629158
KOR,2018,21850.01308,8611038.736
LAO,2018,294666.2512,147868825.2
LBN,2018,255.7411684,78964.38614
LBR,2018,204932.5448,120118374
LBY,2018,2.922318866,789.5650724
LCA,2018,33.7801534,19093.49813
LIE,2018,6.535024898,3960.753275
LKA,2018,13160.93808,5122560.247
LSO,2018,7.72213771,2310.643681
LTU,2018,19749.62219,7294874.248
LUX,2018,457.7822997,280883.4742
LVA,2018,46923.47807,16706213.35
MAC,2018,0.856829928,0
MAR,2018,2078.081118,723066.2558
MDA,2018,861.5862956,306337.693
MDG,2018,366619.9362,187436141.2
MEX,2018,267150.7211,120418159.5
MKD,2018,1542.931313,673846.9293
MLI,2018,298.7991858,99305.86567
MMR,2018,278708.797,150417321.7
MNE,2018,1652.242791,725926.9028
MNG,2018,9224.6366,1288204.761
MOZ,2018,172397.9818,62659129.97
MRT,2018,0,295.0559567
MSR,2018,9.44280537,5138.342715
MTQ,2018,51.24024817,23985.24515
MWI,2018,15487.12801,6309516.105
MYS,2018,437984.518,226038173.8
MYT,2018,72.5835049,39064.86143
NAM,2018,7.933151081,2263.217352
NCL,2018,3069.441072,1512271.328
NGA,2018,119822.4568,69358948.81
NIC,2018,71374.94319,40785985.21
NLD,2018,1271.228541,586327.038
NOR,2018,59219.62514,16501207.44
NPL,2018,1672.116611,916951.7234
NZL,2018,79228.40057,56074740.94
PAK,2018,75.56168923,27620.08029
PAN,2018,27960.87249,15910377.31
PER,2018,211726.0289,134493920.8
PHL,2018,70533.57132,42159921.89
PLW,2018,3.891266192,2860.164053
PNG,2018,117935.0274,92249291.8
POL,2018,96845.84624,39914606.68
PRI,2018,1227.879928,706190.3279
PRK,2018,7691.718378,3415458.154
PRT,2018,97436.8978,31539340.4
PRY,2018,258779.6618,63121644.03
PSE,2018,2.027687645,548.4125107
ROU,2018,18974.17755,10368825.41
RUS,2018,5560430.925,1122041339
RWA,2018,4290.998467,3328262.833
SDN,2018,16.11576282,4637.20272
SEN,2018,300.9440968,96005.26575
SGP,2018,289.0268305,122438.1016
SLB,2018,17825.00856,14170694.93
SLE,2018,188217.4391,92966881.43
SLV,2018,2703.646446,1322542.192
SMR,2018,0.223145016,56.9543017
SOM,2018,43.96594224,9369.975789
SPM,2018,0.212278504,0
SRB,2018,3966.438141,2081547.733
SSD,2018,2640.938053,1097307.811
SUR,2018,19000.90115,15119750.72
SVK,2018,17698.55092,9970863.841
SVN,2018,8236.427725,4894043.317
SWE,2018,290151.4135,79289236.01
SWZ,2018,1919.918787,878408.3782
SYR,2018,903.4288939,261445.5963
TCA,2018,36.12955169,9606.147766
TCD,2018,6931.783337,2068977.189
TGO,2018,6783.649723,3716178.47
THA,2018,133532.581,79212023.4
TJK,2018,0.180054465,38.58082657
TLS,2018,1243.598911,635449.1081
TTO,2018,947.239562,540946.629
TUN,2018,902.6703476,327091.7688
TUR,2018,35668.33084,11289935.82
TWN,2018,1901.450375,888267.9346
TZA,2018,171708.2164,60094555.53
UGA,2018,86229.84192,38543862.84
UKR,2018,74423.4317,31416811.84
URY,2018,19527.97031,34258606.94
USA,2018,2092359.472,961352014.7
UZB,2018,0.466104254,249.064803
VCT,2018,17.01207724,11259.8227
VEN,2018,112107.3177,55541363.72
VGB,2018,6.212367641,2300.171618
VIR,2018,45.3920002,18697.43559
VNM,2018,225154.8913,173217810.7
VUT,2018,1031.350335,724240.8948
XAD,2018,0.826368698,349.6592773
XCA,2018,0.436154591,0
XKO,2018,593.8940512,339095.7224
XNC,2018,17.554006,6130.264351
ZAF,2018,63666.7538,44073023.36
ZMB,2018,143944.2281,51724124.54
ZWE,2018,6557.176513,2965704.642
AFG,2019,17.11506676,3981.527478
AGO,2019,175098.3702,62345975.39
ALA,2019,2361.289576,843032.6302
ALB,2019,1074.144611,426947.503
AND,2019,8.039982793,4580.722275
ARG,2019,145444.2708,40706134.54
ARM,2019,0.706427594,263.5964847
ATG,2019,23.41031011,7106.026622
AUS,2019,1661547.603,361196739
AUT,2019,33642.4308,18600669.52
AZE,2019,11.94976343,5158.120136
BDI,2019,2386.329928,1243382.183
BEL,2019,5577.118213,3123027.47
BEN,2019,774.9856745,363868.1687
BES,2019,1.542565227,579.406036
BFA,2019,0,978.4165529
BGD,2019,22078.75979,12259177.52
BGR,2019,4125.248048,2008532.697
BHS,2019,1557.773563,519439.4665
BIH,2019,1232.210397,711136.1223
BLR,2019,75048.52508,29098243.86
BLZ,2019,18372.6361,8760473.959
BOL,2019,852089.8685,353178429.9
BRA,2019,2696748.799,1609668381
BRB,2019,53.66338849,22756.45814
BRN,2019,1168.534273,710335.691
BTN,2019,819.5852354,455117.5813
BWA,2019,0.072190667,17.66415061
CAF,2019,49026.38682,23753436.38
CAN,2019,2175715.827,937825721.5
CHE,2019,3518.709266,1994407.618
CHL,2019,78735.4683,35760434.19
CHN,2019,496972.4354,220576395.8
CIV,2019,242171.2792,138388744.5
CMR,2019,121800.9687,73257504.44
COD,2019,1220177.453,806185796.5
COG,2019,73758.07856,45671982.11
COL,2019,268409.8814,153836915.9
COM,2019,280.497285,147233.8075
CPV,2019,0.074335383,0
CRI,2019,11485.67713,6567457.403
CUB,2019,7463.608391,2985415.849
CUW,2019,2.181803208,678.1243002
CYM,2019,10.7603673,7977.890828
CYP,2019,43.45628982,13879.55199
CZE,2019,73295.19926,40281912.49
DEU,2019,108232.5108,62133559.37
DMA,2019,58.70914487,34392.81138
DNK,2019,9180.333627,3335908.152
DOM,2019,14930.83819,7073353.308
DZA,2019,6291.288202,2079766.974
ECU,2019,35645.82687,25112202.49
EGY,2019,20.90405681,5328.076839
ESP,2019,71021.86483,32152721.2
EST,2019,45916.92433,15150231.86
ETH,2019,25582.39839,13391300.56
FIN,2019,289910.399,65561414.32
FJI,2019,1455.840479,850820.1316
FRA,2019,81304.16864,43642177.5
GAB,2019,28561.01882,18658551.71
GBR,2019,28376.64374,13285109.96
GEO,2019,166.186344,99019.15944
GGY,2019,0.150410563,50.83175248
GHA,2019,88256.57866,53843124.11
GIN,2019,193690.009,86416637.27
GLP,2019,70.26019323,30058.69562
GMB,2019,20.08557126,5014.072241
GNB,2019,15622.80369,6791319.999
GNQ,2019,9526.171885,6364248.64
GRC,2019,7604.301812,2001614.662
GRD,2019,21.06297714,11104.26022
GTM,2019,90198.05534,45821830.39
GUF,2019,3297.925826,2550715.077
GUY,2019,22324.42422,14157462.93
HKG,2019,24.57831574,6540.81346
HND,2019,81416.2314,41711648.41
HRV,2019,5977.626809,3082541.745
HTI,2019,4395.440811,1995946.581
HUN,2019,14397.95479,5971337.726
IDN,2019,1176884.144,733379816.2
IMN,2019,19.70500851,7546.389558
IND,2019,121154.4372,63206661.09
IRL,2019,10370.41353,5092403.89
IRN,2019,144.056465,33171.85269
IRQ,2019,0.062097214,22.73801261
ISR,2019,54.3579229,16696.71342
ITA,2019,59704.92033,25343259.64
JAM,2019,2292.155806,1225372.893
JOR,2019,0.587364468,111.1704112
JPN,2019,51380.58321,26709367.77
KAZ,2019,1281.725584,519659.3887
KEN,2019,15950.24492,7280820.687
KGZ,2019,15.72676643,3976.537939
KHM,2019,143306.852,80601179.74
